id,isusingmultipledevices,freereturn,userid
68ce199ec2c5517597ce0a4d89620f55,Yes,1,274
e836d813fd184325132fca8edcdfb40e,Yes,1,274
ab817c9349cf9c4f6877e1894a1faa00,Yes,1,274
877a9ba7a98f75b90a9d49f53f15a858,No,1,275
dc6a6489640ca02b0d42dabeb8e46bb7,Yes,1,276
26337353b7962f533d78c762373b3318,Yes,1,277
8e6b42f1644ecb1327dc03ab345e618b,No,1,278
ef575e8837d065a1683c022d2077d342,No,1,278
2050e03ca119580f74cca14cc6e97462,No,1,278
25ddc0f8c9d3e22e03d3076f98d83cb2,No,1,278
5ef0b4eba35ab2d6180b0bca7e46b6f9,No,1,278
598b3e71ec378bd83e0a727608b5db01,No,1,278
74071a673307ca7459bcf75fbd024e09,No,1,278
cfee398643cbc3dc5eefc89334cacdc1,No,1,278
d18f655c3fce66ca401d5f38b48c89af,No,1,278
6ea2ef7311b482724a9b7b0bc0dd85c6,No,1,278
9461cce28ebe3e76fb4b931c35a169b0,No,1,278
f770b62bc8f42a0b66751fe636fc6eb0,No,1,278
e1e32e235eee1f970470a3a6658dfdd5,No,1,278
eba0dc302bcd9a273f8bbb72be3a687b,WEBSITE,WEBSITE,WEBSITE
218a0aefd1d1a4be65601cc6ddc1520e,No,1,280
7d04bbbe5494ae9d2f5a76aa1c00fa2f,Yes,1,281
a516a87cfcaef229b342c437fe2b95f7,No,1,282
c3c59e5f8b3e9753913f4d435b53c308,Yes,1,283
854d9fca60b4bd07f9bb215d59ef5561,No,1,284
c410003ef13d451727aeff9082c29a5c,No,1,285
559cb990c9dffd8675f6bc2186971dc2,No,1,285
55a7cf9c71f1c9c495413f934dd1a158,No,1,285
2f55707d4193dc27118a0f19a1985716,No,1,285
1be3bc32e6564055d5ca3e5a354acbef,No,1,285
35051070e572e47d2c26c241ab88307f,No,1,285
b534ba68236ba543ae44b22bd110a1d6,No,1,285
7380ad8a673226ae47fce7bff88e9c33,WEBSITE,WEBSITE,WEBSITE
05f971b5ec196b8c65b75d2ef8267331,No,1,286
3cf166c6b73f030b4f67eeaeba301103,WEBSITE,WEBSITE,WEBSITE
cee631121c2ec9232f3a2f028ad5c89b,API,API,API
5b69b9cb83065d403869739ae7f0995e,Yes,1,288
b5b41fac0361d157d9673ecb926af5ae,Yes,1,289
285e19f20beded7d215102b49d5c09a0,Yes,1,290
b337e84de8752b27eda3a12363109e80,Yes,1,290
e8c0653fea13f91bf3c48159f7c24f78,No,1,291
ff4d5fbbafdf976cfdc032e3bde78de5,No,1,292
2d6cc4b2d139a53512fb8cbb3086ae2e,Yes,1,293
389bc7bb1e1c2a5e7e147703232a88f6,WEBSITE,WEBSITE,WEBSITE
e2230b853516e7b05d79744fbd4c9c13,No,1,294
087408522c31eeb1f982bc0eaf81d35f,No,1,294
a760880003e7ddedfef56acb3b09697f,WEBSITE,WEBSITE,WEBSITE
10a7cdd970fe135cf4f7bb55c0e3b59f,No,1,253625
3dc4876f3f08201c7c76cb71fa1da439,WEBSITE,WEBSITE,WEBSITE
59b90e1005a220e2ebc542eb9d950b1e,Yes,1,295
2b8a61594b1f4c4db0902a8a395ced93,Yes,1,296
f3f27a324736617f20abbf2ffd806f6d,Yes,1,297
38913e1d6a7b94cb0f55994f679f5956,No,1,298
ebd9629fc3ae5e9f6611e2ee05a31cef,No,1,299
63538fe6ef330c13a05a3ed7e599d5f7,Yes,1,300
cf67355a3333e6e143439161adc2d82e,No,1,301
07563a3fe3bbe7e3ba84431ad9d055af,Yes,1,302
53fde96fcc4b4ce72d7739202324cd49,No,1,303
2bb232c0b13c774965ef8558f0fbd615,No,1,304
ba2fd310dcaa8781a9a652a31baf3c68,Yes,1,305
69421f032498c97020180038fddb8e24,No,1,306
85422afb467e9456013a2a51d4dff702,No,1,306
13f320e7b5ead1024ac95c3b208610db,No,1,107148
f4be00279ee2e0a53eafdaa94a151e2c,No,1,307
37f0e884fbad9667e38940169d0a3c95,No,1,308
d64a340bcb633f536d56e51874281454,No,1,309
0fcbc61acd0479dc77e3cccc0f5ffca7,No,1,242348
298f95e1bf9136124592c8d4825a06fc,No,1,310
df877f3865752637daa540ea9cbc474f,No,1,310
c399862d3b9d6b76c8436e924a68c45b,No,1,310
33e8075e9970de0cfea955afd4644bb2,No,1,298
65658fde58ab3c2b6e5132a39fae7cb9,No,1,311
5ea1649a31336092c05438df996a3e59,WEBSITE,WEBSITE,WEBSITE
7bcdf75ad237b8e02e301f4091fb6bc8,No,1,312
5737034557ef5b8c02c0e46513b98f90,No,1,312
9b72e31dac81715466cd580a448cf823,No,1,312
16c222aa19898e5058938167c8ab6c57,No,1,313
7dcd340d84f762eba80aa538b0c527f7,No,1,314
81448138f5f163ccdba4acc69819f280,Yes,1,315
97e8527feaf77a97fc38f34216141515,Yes,1,315
647bba344396e7c8170902bcf2e15551,Yes,1,315
ed265bc903a5a097f61d3ec064d96d2e,Yes,1,316
c75b6f114c23a4d7ea11331e7c00e73c,No,1,317
8d34201a5b85900908db6cae92723617,No,1,318
ccb1d45fb76f7c5a0bf619f979c6cf36,No,1,319
01f78be6f7cad02658508fe4616098a9,Yes,1,320
7f24d240521d99071c93af3917215ef7,No,1,321
94c7bb58efc3b337800875b5d382a072,No,1,321
f387624df552cea2f369918c5e1e12bc,No,1,321
5e388103a391daabe3de1d76a6739ccd,No,1,321
15de21c670ae7c3f6f3f1f37029303c9,No,1,321
11b921ef080f7736089c757404650e40,No,1,321
6e2713a6efee97bacb63e52c54f0ada0,WEBSITE,WEBSITE,WEBSITE
1bb91f73e9d31ea2830a5e73ce3ed328,No,1,322
3a0772443a0739141292a5429b952fe6,No,1,323
a9a6653e48976138166de32772b1bf40,No,1,324
58ae749f25eded36f486bc85feb3f0ab,WEBSITE,WEBSITE,WEBSITE
4e4b5fbbbb602b6d35bea8460aa8f8e5,No,1,326
8eefcfdf5990e441f0fb6f3fad709e21,Yes,1,327
1728efbda81692282ba642aafd57be3a,No,1,328
cbcb58ac2e496207586df2854b17995f,No,1,329
db85e2590b6109813dafa101ceb2faeb,No,1,329
99c5e07b4d5de9d18c350cdf64c5aa3d,No,1,330
dd458505749b2941217ddd59394240e8,No,1,330
8b16ebc056e613024c057be590b542eb,No,1,330
a86c450b76fb8c371afead6410d55534,No,0,331
c9892a989183de32e976c6f04e700201,No,1,332
e6b4b2a746ed40e1af829d1fa82daa10,No,1,64081
e5f6ad6ce374177eef023bf5d0c018b6,WEBSITE,WEBSITE,WEBSITE
f0e52b27a7a5d6a1a87373dffa53dbe5,No,1,333
ffeabd223de0d4eacb9a3e6e53e5448d,API,API,API
a7aeed74714116f3b292a982238f83d2,No,1,333
fde9264cf376fffe2ee4ddf4a988880d,No,1,333
a8849b052492b5106526b2331e526138,WEBSITE,WEBSITE,WEBSITE
258be18e31c8188555c2ff05b4d542c3,No,1,333
069d3bb002acd8d7dd095917f9efe4cb,No,1,334
c6e19e830859f2cb9f7c8f8cacb8d2a6,API,API,API
46922a0880a8f11f8f69cbb52b1396be,No,1,334
9ad6aaed513b73148b7d49f70afcfb32,No,1,334
f5deaeeae1538fb6c45901d524ee2f98,No,1,334
a9a1d5317a33ae8cef33961c34144f84,No,1,334
605ff764c617d3cd28dbbdd72be8f9a2,No,1,335
766ebcd59621e305170616ba3d3dac32,No,1,335
daca41214b39c5dc66674d09081940f0,Yes,1,336
30bb3825e8f631cc6075c0f87bb4978c,Yes,1,336
08b255a5d42b89b0585260b6f2360bdd,Yes,1,336
3493894fa4ea036cfc6433c3e2ee63b0,No,1,337
dbe272bab69f8e13f14b405e038deb64,No,1,337
acc3e0404646c57502b480dc052c4fe1,No,1,338
076a0c97d09cf1a0ec3e19c7f2529f2b,Yes,1,339
04ecb1fa28506ccb6f72b12c0245ddbc,No,1,340
b2eeb7362ef83deff5c7813a67e14f0a,No,1,341
08c5433a60135c32e34f46a71175850c,No,1,342
6aca97005c68f1206823815f66102863,No,1,342
3435c378bb76d4357324dd7e69f3cd18,No,1,342
d490d7b4576290fa60eb31b5fc917ad1,No,1,342
b2f627fff19fda463cb386442eac2b3d,API,API,API
c3992e9a68c5ae12bd18488bc579b30d,No,1,342
d86ea612dec96096c5e0fcc8dd42ab6d,No,1,342
9cf81d8026a9018052c429cc4e56739b,Yes,1,343
c361bc7b2c033a83d663b8d9fb4be56e,Yes,1,343
44c4c17332cace2124a1a836d9fc4b6f,WEBSITE,WEBSITE,WEBSITE
dc82d632c9fcecb0778afbc7924494a6,Yes,1,345
996a7fa078cc36c46d02f9af3bef918b,No,1,346
d7a728a67d909e714c0774e22cb806f2,Yes,1,347
00ac8ed3b4327bdd4ebbebcb2ba10a00,No,1,255427
8ebda540cbcc4d7336496819a46a1b68,Yes,1,348
f76a89f0cb91bc419542ce9fa43902dc,No,1,349
f29c21d4897f78948b91f03172341b7b,API,API,API
851ddf5058cf22df63d3344ad89919cf,No,1,350
58d4d1e7b1e97b258c9ed0b37e02d087,Yes,1,351
7750ca3559e5b8e1f44210283368fc16,No,1,352
5d44ee6f2c3f71b73125876103c8f6c4,No,1,352
eb6fdc36b281b7d5eabf33396c2683a2,No,1,352
cdc0d6e63aa8e41c89689f54970bb35f,No,1,352
b73dfe25b4b8714c029b37a6ad3006fa,No,1,352
85fc37b18c57097425b52fc7afbb6969,No,1,352
3871bd64012152bfb53fdf04b401193f,No,1,353
a733fa9b25f33689e2adbe72199f0e62,No,1,353
48ab2f9b45957ab574cf005eb8a76760,No,1,353
233509073ed3432027d48b1a83f5fbd2,No,1,353
45645a27c4f1adc8a7a835976064a86d,No,1,354
185c29dc24325934ee377cfda20e414c,No,1,355
42e77b63637ab381e8be5f8318cc28a2,No,1,356
051e4e127b92f5d98d3c79b195f2b291,No,1,357
9cc138f8dc04cbf16240daa92d8d50e2,WEBSITE,WEBSITE,WEBSITE
b7bb35b9c6ca2aee2df08cf09d7016c2,No,1,358
abd815286ba1007abfbb8415b83ae2cf,No,1,266816
26dd0dbc6e3f4c8043749885523d6a25,No,1,359
6766aa2750c19aad2fa1b32f36ed4aee,WEBSITE,WEBSITE,WEBSITE
6a10bbd480e4c5573d8f3af73ae0454b,No,1,361
c5ab0bc60ac7929182aadd08703f1ec6,No,1,362
a532400ed62e772b9dc0b86f46e583ff,No,1,363
4c27cea8526af8cfee3be5e183ac9605,Yes,1,364
0f96613235062963ccde717b18f97592,No,1,365
4ffce04d92a4d6cb21c1494cdfcd6dc1,No,1,366
67e103b0761e60683e83c559be18d40c,WEBSITE,WEBSITE,WEBSITE
291597a100aadd814d197af4f4bab3a7,WEBSITE,WEBSITE,WEBSITE
9b698eb3105bd82528f23d0c92dedfc0,No,1,13061
8c7bbbba95c1025975e548cee86dfadc,WEBSITE,WEBSITE,WEBSITE
5e9f92a01c986bafcabbafd145520b13,Yes,1,368
0ff39bbbf981ac0151d340c9aa40e63e,No,1,369
303ed4c69846ab36c2904d3ba8573050,No,1,370
443cb001c138b2561a0d90720d6ce111,WEBSITE,WEBSITE,WEBSITE
55b37c5c270e5d84c793e486d798c01d,No,1,372
884d247c6f65a96a7da4d1105d584ddd,No,1,372
55743cc0393b1cb4b8b37d09ae48d097,No,1,373
30ef30b64204a3088a26bc2e6ecf7602,No,1,374
eaae339c4d89fc102edd9dbdb6a28915,No,1,375
ab233b682ec355648e7891e66c54191b,Yes,1,376
3d2d8ccb37df977cb6d9da15b76c3f3a,No,1,377
26408ffa703a72e8ac0117e74ad46f33,Yes,1,378
b4288d9c0ec0a1841b3b3728321e7088,No,1,379
2f37d10131f2a483a8dd005b3d14b0d9,No,1,380
0ff8033cf9437c213ee13937b1c4c455,No,1,381
68264bdb65b97eeae6788aa3348e553c,Yes,1,382
3a066bda8c96b9478bb0512f0a43028c,Yes,1,383
be3159ad04564bfb90db9e32851ebf9c,No,1,384
8757150decbd89b0f5442ca3db4d0e0e,No,1,385
2291d2ec3b3048d1a6f86c2c4591b7e0,No,1,386
84117275be999ff55a987b9381e01f96,WEBSITE,WEBSITE,WEBSITE
fae0b27c451c728867a567e8c1bb4e53,Yes,1,387
b5dc4e5d9b495d0196f61d45b26ef33e,No,1,388
192fc044e74dffea144f9ac5dc9f3395,No,1,389
5c04925674920eb58467fb52ce4ef728,No,1,372
17c276c8e723eb46aef576537e9d56d0,No,1,390
5dd9db5e033da9c6fb5ba83c7a7ebea9,Yes,1,61927
2dea61eed4bceec564a00115c4d21334,No,1,254721
9f396fe44e7c05c16873b05ec425cbad,No,1,254721
0d7de1aca9299fe63f3e0041f02638a3,Yes,1,254249
8fecb20817b3847419bb3de39a609afe,WEBSITE,WEBSITE,WEBSITE
dc6a70712a252123c40d2adba6a11d84,No,1,391
71a3cb155f8dc89bf3d0365288219936,No,1,391
9fe8593a8a330607d76796b35c64c600,No,1,391
ca9c267dad0305d1a6308d2a0cf1c39c,Yes,1,392
fccb3cdc9acc14a6e70a12f74560c026,No,1,393
1595af6435015c77a7149e92a551338e,No,1,394
08d98638c6fcd194a4b1e6992063e944,No,1,395
24681928425f5a9133504de568f5f6df,No,1,352
556f391937dfd4398cbac35e050a2177,No,1,352
3328bdf9a4b9504b9398284244fe97c2,No,1,352
109a0ca3bc27f3e96597370d5c8cf03d,No,1,396
7f5d04d189dfb634e6a85bb9d9adf21e,No,1,396
f79921bbae40a577928b76d2fc3edc2a,No,1,397
07a96b1f61097ccb54be14d6a47439b0,Yes,1,398
c06d06da9666a219db15cf575aff2824,No,1,399
10a5ab2db37feedfdeaab192ead4ac0e,Yes,1,400
e555ebe0ce426f7f9b2bef0706315e0c,No,1,401
53e3a7161e428b65688f14b84d61c610,No,1,402
5487315b1286f907165907aa8fc96619,No,1,402
e4bb4c5173c2ce17fd8fcd40041c068f,No,1,402
0cb929eae7a499e50248a3a78f7acfc7,No,1,402
8a0e1141fd37fa5b98d5bb769ba1a7cc,No,0,403
99bcfcd754a98ce89cb86f73acc04645,No,0,403
afd4836712c5e77550897e25711e1d96,No,0,403
e5841df2166dd424a57127423d276bbe,No,0,403
b4a528955b84f584974e92d025a75d1f,No,0,403
b1eec33c726a60554bc78518d5f9b32c,No,0,403
d6c651ddcd97183b2e40bc464231c962,No,0,403
f64eac11f2cd8f0efa196f8ad173178e,No,0,403
4a47d2983c8bd392b120b627e0e1cab4,API,API,API
9c82c7143c102b71c593d98d96093fde,No,0,403
500e75a036dc2d7d2fec5da1b71d36cc,No,0,403
ae0eb3eed39d2bcef4622b2499a05fe6,No,0,403
1ecfb463472ec9115b10c292ef8bc986,No,0,403
e70611883d2760c8bbafb4acb29e3446,API,API,API
6081594975a764c8e3a691fa2b3a321d,No,0,403
19bc916108fc6938f52cb96f7e087941,WEBSITE,WEBSITE,WEBSITE
07c5807d0d927dcd0980f86024e5208b,No,0,403
d14220ee66aeec73c49038385428ec4c,No,0,403
8df707a948fac1b4a0f97aa554886ec8,No,0,403
e7f8a7fb0b77bcb3b283af5be021448f,No,0,403
788d986905533aba051261497ecffcbb,No,0,403
50c3d7614917b24303ee6a220679dab3,WEBSITE,WEBSITE,WEBSITE
2afe4567e1bf64d32a5527244d104cea,No,0,403
5f2c22cb4a5380af7ca75622a6426917,No,0,403
aba3b6fd5d186d28e06ff97135cade7f,No,0,403
c8ed21db4f678f3b13b9d5ee16489088,Yes,1,404
08419be897405321542838d77f855226,API,API,API
7f1171a78ce0780a2142a6eb7bc4f3c8,WEBSITE,WEBSITE,WEBSITE
82f2b308c3b01637c607ce05f52a2fed,Yes,1,405
0d3180d672e08b4c5312dcdafdf6ef36,Yes,1,405
fb89705ae6d743bf1e848c206e16a1d7,Yes,1,405
d4c2e4a3297fe25a71d030b67eb83bfc,Yes,1,9173
5751ec3e9a4feab575962e78e006250d,No,1,406
d5cfead94f5350c12c322b5b664544c1,No,1,406
59c33016884a62116be975a9bb8257e3,Yes,1,407
ba3866600c3540f67c1e9575e213be0a,Yes,1,327
6c29793a140a811d0c45ce03c1c93a28,Yes,1,327
e995f98d56967d946471af29d7bf99f1,No,1,408
6cd67d9b6f0150c77bda2eda01ae484c,No,1,409
6bc24fc1ab650b25b4114e93a98f1eba,No,1,409
a5cdd4aa0048b187f7182f1b9ce7a6a7,No,1,409
217eedd1ba8c592db97d0dbe54c7adfc,No,1,409
df263d996281d984952c07998dc54358,No,1,269398
edfbe1afcf9246bb0d40eb4d8027d90f,WEBSITE,WEBSITE,WEBSITE
2e65f2f2fdaf6c699b223c61b1b5ab89,Yes,1,195
e94550c93cd70fe748e6982b3439ad3b,WEBSITE,WEBSITE,WEBSITE
5c572eca050594c7bc3c36e7e8ab9550,No,1,410
0537fb40a68c18da59a35c2bfe1ca554,Yes,1,411
5f0f5e5f33945135b874349cfbed4fb9,Yes,1,411
185e65bc40581880c4f2c82958de8cfe,Yes,1,411
8d317bdcf4aafcfc22149d77babee96d,Yes,1,412
e49b8b4053df9505e1f48c3a701c0682,No,1,413
b056eb1587586b71e2da9acfe4fbd19e,No,1,413
b137fdd1f79d56c7edf3365fea7520f2,Yes,1,414
912d2b1c7b2826caf99687388d2e8f7c,WEBSITE,WEBSITE,WEBSITE
a1d33d0dfec820b41b54430b50e96b5c,No,1,415
6f2268bd1d3d3ebaabb04d6b5d099425,No,1,415
872488f88d1b2db54d55bc8bba2fad1b,No,1,416
ccb0989662211f61edae2e26d58ea92f,No,1,416
2823f4797102ce1a1aec05359cc16dd9,Yes,1,417
470e7a4f017a5476afb7eeb3f8b96f9b,WEBSITE,WEBSITE,WEBSITE
bf62768ca46b6c3b5bea9515d1a1fc45,No,1,418
fa14d4fe2f19414de3ebd9f63d5c0169,No,1,419
2ca65f58e35d9ad45bf7f3ae5cfd08f1,No,1,420
88ae6372cfdc5df69a976e893f4d554b,No,1,421
06997f04a7db92466a2baa6ebc8b872d,Yes,1,422
eefc9e10ebdc4a2333b42b2dbb8f27b6,Yes,1,422
5807a685d1a9ab3b599035bc566ce2b9,Yes,1,422
d840cc5d906c3e9c84374c8919d2074e,No,1,423
959a557f5f6beb411fd954f3f34b21c3,No,1,423
f2201f5191c4e92cc5af043eebfd0946,No,1,423
3a835d3215755c435ef4fe9965a3f2a0,No,1,424
288cc0ff022877bd3df94bc9360b9c5d,WEBSITE,WEBSITE,WEBSITE
4ea06fbc83cdd0a06020c35d50e1e89a,Yes,1,425
b7ee6f5f9aa5cd17ca1aea43ce848496,Yes,1,425
e57c6b956a6521b28495f2886ca0977a,Yes,1,425
86b122d4358357d834a87ce618a55de0,Yes,1,425
4e0928de075538c593fbdabb0c5ef2c3,Yes,1,425
c0f168ce8900fa56e57789e2a2f2c9d0,Yes,1,425
8c6744c9d42ec2cb9e8885b54ff744d0,Yes,1,425
f1c1592588411002af340cbaedd6fc33,Yes,1,425
e07413354875be01a996dc560274708e,Yes,1,425
67d96d458abdef21792e6d8e590244e7,Yes,1,425
a8e864d04c95572d1aece099af852d0a,No,1,426
7143d7fbadfa4693b9eec507d9d37443,No,1,427
72da7fd6d1302c0a159f6436d01e9eb0,No,1,427
6e0721b2c6977135b916ef286bcb49ec,No,1,427
fc8001f834f6a5f0561080d134d53d29,No,1,427
4b04a686b0ad13dce35fa99fa4161c65,No,1,428
61b4a64be663682e8cb037d9719ad8cd,Yes,1,429
3621f1454cacf995530ea53652ddf8fb,Yes,1,429
c15da1f2b5e5ed6e6837a3802f0d1593,No,1,430
68053af2923e00204c3ca7c6a3150cf7,No,1,418
2dace78f80bc92e6d7493423d729448e,No,1,431
df7f28ac89ca37bf1abd2f6c184fe1cf,No,1,431
96ea64f3a1aa2fd00c72faacf0cb8ac9,No,1,431
da8ce53cf0240070ce6c69c48cd588ee,No,1,431
82489c9737cc245530c7a6ebef3753ec,No,1,431
7c590f01490190db0ed02a5070e20f01,Yes,1,432
35cf8659cfcb13224cbd47863a34fc58,Yes,1,432
beb22fb694d513edcf5533cf006dfeae,Yes,1,433
9e3cfc48eccf81a0d57663e129aef3cb,Yes,1,433
28267ab848bcf807b2ed53c3a8f8fc8a,No,1,434
7a53928fa4dd31e82c6ef826f341daec,WEBSITE,WEBSITE,WEBSITE
1905aedab9bf2477edc068a355bba31a,Yes,1,435
1141938ba2c2b13f5505d7c424ebae5f,Yes,1,435
1aa48fc4880bb0c9b8a3bf979d3b917e,Yes,1,435
dc5689792e08eb2e219dce49e64c885b,Yes,1,435
846c260d715e5b854ffad5f70a516c88,Yes,1,436
d58072be2820e8682c0a27c0518e805e,Yes,1,436
6e7b33fdea3adc80ebd648fffb665bb8,No,1,437
a8ecbabae151abacba7dbde04f761c37,Yes,1,438
32b30a250abd6331e03a2a1f16466346,Yes,1,439
b6edc1cd1f36e45daf6d7824d7bb2283,No,1,440
670e8a43b246801ca1eaca97b3e19189,No,1,441
81e74d678581a3bb7a720b019f4f1a93,No,1,441
e0cf1f47118daebc5b16269099ad7347,No,1,441
96b9bff013acedfb1d140579e2fbeb63,No,1,441
71ad16ad2c4d81f348082ff6c4b20768,No,1,441
43fa7f58b7eac7ac872209342e62e8f1,No,1,441
31839b036f63806cba3f47b93af8ccb5,API,API,API
f0adc8838f4bdedde4ec2cfad0515589,No,1,441
3b5dca501ee1e6d8cd7b905f4e1bf723,No,1,441
e2a2dcc36a08a345332c751b2f2e476c,No,1,441
4558dbb6f6f8bb2e16d03b85bde76e2c,No,1,441
afda332245e2af431fb7b672a68b659d,No,1,441
632cee946db83e7a52ce5e8d6f0fed35,No,1,441
677e09724f0e2df9b6c000b75b5da10d,No,1,442
d554f7bb7be44a7267068a7df88ddd20,WEBSITE,WEBSITE,WEBSITE
795c7a7a5ec6b460ec00c5841019b9e9,No,1,443
fa3a3c407f82377f55c19c5d403335c7,Yes,1,444
c2626d850c80ea07e7511bbae4c76f4b,No,1,445
ce78d1da254c0843eb23951ae077ff5f,No,1,446
8e82ab7243b7c66d768f1b8ce1c967eb,No,1,446
e0ec453e28e061cc58ac43f91dc2f3f0,WEBSITE,WEBSITE,WEBSITE
7250eb93b3c18cc9daa29cf58af7a004,WEBSITE,WEBSITE,WEBSITE
013a006f03dbc5392effeb8f18fda755,No,1,447
301ad0e3bd5cb1627a2044908a42fdc2,No,1,447
4d5b995358e7798bc7e9d9db83c612a5,No,1,447
ab88b15733f543179858600245108dd8,No,1,447
b0b183c207f46f0cca7dc63b2604f5cc,No,1,447
f9028faec74be6ec9b852b0a542e2f39,No,1,447
8f7d807e1f53eff5f9efbe5cb81090fb,Yes,1,448
fa83a11a198d5a7f0bf77a1987bcd006,Yes,1,449
02a32ad2669e6fe298e607fe7cc0e1a0,Yes,1,449
fc3cf452d3da8402bebb765225ce8c0e,Yes,1,449
3d8e28caf901313a554cebc7d32e67e5,No,1,450
e97ee2054defb209c35fe4dc94599061,No,1,450
b86e8d03fe992d1b0e19656875ee557c,No,1,450
84f7e69969dea92a925508f7c1f9579a,No,1,451
f4552671f8909587cf485ea990207f3b,Yes,1,452
362e80d4df43b03ae6d3f8540cd63626,Yes,1,452
fe8c15fed5f808006ce95eddb7366e35,Yes,1,452
1efa39bcaec6f3900149160693694536,Yes,1,452
92fb0c6d1758261f10d052e6e2c1123c,Yes,1,452
22ac3c5a5bf0b520d281c122d1490650,Yes,1,452
aff1621254f7c1be92f64550478c56e6,Yes,1,452
f7e9050c92a851b0016442ab604b0488,Yes,1,452
addfa9b7e234254d26e9c7f2af1005cb,Yes,1,452
8c235f89a8143a28a1d6067e959dd858,Yes,1,452
847cc55b7032108eee6dd897f3bca8a5,Yes,1,452
a67f096809415ca1c9f112d96d27689b,Yes,1,452
2a084e55c87b1ebcdaad1f62fdbbac8e,Yes,1,452
fc49306d97602c8ed1be1dfbf0835ead,Yes,1,452
f9a40a4780f5e1306c46f1c8daecee3b,Yes,1,452
5ec91aac30eae62f4140325d09b9afd0,Yes,1,452
19b650660b253761af189682e03501dd,Yes,1,452
1fc214004c9481e4c8073e85323bfd4b,Yes,1,452
3b3dbaf68507998acd6a5a5254ab2d76,Yes,1,452
ca8155f4d27f205953f9d3d7974bdd70,Yes,1,452
ede7e2b6d13a41ddf9f4bdef84fdc737,Yes,1,452
dd45045f8c68db9f54e70c67048d32e8,Yes,1,452
49c9adb18e44be0711a94e827042f630,Yes,1,452
22fb0cee7e1f3bde58293de743871417,API,API,API
aeb3135b436aa55373822c010763dd54,WEBSITE,WEBSITE,WEBSITE
43feaeeecd7b2fe2ae2e26d917b6477d,Yes,1,452
98d6f58ab0dafbb86b083a001561bb34,Yes,1,452
51ef186e18dc00c2d31982567235c559,Yes,1,452
4b0a59ddf11c58e7446c9df0da541a84,Yes,1,452
67d16d00201083a2b118dd5128dd6f59,Yes,1,452
352407221afb776e3143e8a1a0577885,WEBSITE,WEBSITE,WEBSITE
dd8eb9f23fbd362da0e3f4e70b878c16,Yes,1,452
d516b13671a4179d9b7b458a6ebdeb92,WEBSITE,WEBSITE,WEBSITE
1f50893f80d6830d62765ffad7721742,Yes,1,452
7504adad8bb96320eb3afdd4df6e1f60,Yes,1,452
6c3cf77d52820cd0fe646d38bc2145ca,Yes,1,452
210f760a89db30aa72ca258a3483cc7f,Yes,1,452
170c944978496731ba71f34c25826a34,Yes,1,452
0efe32849d230d7f53049ddc4a4b0c60,Yes,1,452
704afe073992cbe4813cae2f7715336f,Yes,1,452
7ce3284b743aefde80ffd9aec500e085,Yes,1,452
0a113ef6b61820daa5611c870ed8d5ee,Yes,1,453
07871915a8107172b3b5dc15a6574ad3,Yes,1,453
024d7f84fff11dd7e8d9c510137a2381,No,1,454
cfbce4c1d7c425baf21d6b6f2babe6be,No,1,454
c2aee86157b4a40b78132f1e71a9e6f1,Yes,1,455
d56b9fc4b0f1be8871f5e1c40c0067e7,Yes,1,455
4b0250793549726d5c1ea3906726ebfe,Yes,1,455
20aee3a5f4643755a79ee5f6a73050ac,Yes,1,455
061412e4a03c02f9902576ec55ebbe77,Yes,1,263147
5705e1164a8394aace6018e27d20d237,API,API,API
a64c94baaf368e1840a1324e839230de,No,1,456
01882513d5fa7c329e940dda99b12147,Yes,1,457
acf4b89d3d503d8252c9c4ba75ddbf6d,No,1,458
892c91e0a653ba19df81a90f89d99bcd,No,1,459
b6a1085a27ab7bff7550f8a3bd017df8,No,1,460
aa169b49b583a2b5af89203c2b78c67c,No,1,461
f47d0ad31c4c49061b9e505593e3db98,No,1,462
f57a2f557b098c43f11ab969efe1504b,WEBSITE,WEBSITE,WEBSITE
c8fbbc86abe8bd6a5eb6a3b4d0411301,Yes,1,464
621461af90cadfdaf0e8d4cc25129f91,Yes,1,464
8b6dd7db9af49e67306feb59a8bdc52c,WEBSITE,WEBSITE,WEBSITE
a4300b002bcfb71f291dac175d52df94,Yes,1,465
e205ee2a5de471a70c1fd1b46033a75f,WEBSITE,WEBSITE,WEBSITE
b56a18e0eacdf51aa2a5306b0f533204,No,1,352
2a9d121cd9c3a1832bb6d2cc6bd7a8a7,No,1,352
8b5040a8a5baf3e0e67386c2e3a9b903,No,1,352
7634ea65a4e6d9041cfd3f7de18e334a,API,API,API
24896ee4c6526356cc127852413ea3b4,No,1,466
23ce1851341ec1fa9e0c259de10bf87c,No,1,467
da0d1111d2dc5d489242e60ebcbaf988,No,1,467
1e056d2b0ebd5c878c550da6ac5d3724,No,1,467
3e89ebdb49f712c7d90d1b39e348bbbf,Yes,1,468
6d0f846348a856321729a2f36734d1a7,Yes,1,469
430c3626b879b4005d41b8a46172e0c0,No,1,470
ccc0aa1b81bf81e16c676ddb977c5881,No,1,471
c4015b7f368e6b4871809f49debe0579,No,1,472
bea5955b308361a1b07bc55042e25e54,No,1,473
7fa732b517cbed14a48843d74526c11a,Yes,1,474
cbb6a3b884f4f88b3a8e3d44c636cbd8,No,1,475
1f4477bad7af3616c1f933a02bfabe4e,Yes,1,468
d045c59a90d7587d8d671b5f5aec4e7c,No,1,476
