id,brand,category_1stlevel,country,countrycode,countryoforigin,ddprate,ddpsubcategory,designer,freereturn,hasitemsonbag,hasusedwishlist,isreseller,issale,isusingmultipledevices,isvip,orderdate_gmt,orderportalid,platform,productid,promocode,region,returned,shipper,shiptypeid,size,storeid,style,tierafterorder,tierbeforeorder,userfraudstatus,userid
4f7e0ba6436c7f057e18f36b43207b7a,545,Shoes,5,5,2,0,Footwear with outer soles of rubber or plastics,3295,1,No,Yes,No,Yes,No,Not VIP,2018-02-09 17:24:43.873000+00:00,272432,app,3398,1,3,,4,2,4,902,3298,T4,,3,194162
7ad8178047aaed9921cc06dd27bc9fa5,597,Shoes,1,1,20,5.0083,,155919,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-08 15:47:14.640000+00:00,55294,,183609,928,1,,2,2,77,7,155952,T3,T4,3,47254
fe80069a1b9554b004cfc4b6aa3ca478,14,Clothing,1,1,1,5.0083," T-shirts, singlets and other vests",96902,1,No,Yes,No,No,No,Not VIP,2018-02-14 08:31:20.450000+00:00,294006,web,110424,1,1,,2,2,55,128,96925,T4,,3,207682
9f3e106873a13c9523f0385296a0ca1d,82,Clothing,14,14,3,0,Items of leather clothing & accessories,102770,1,No,Yes,No,Yes,No,Not VIP,2018-01-28 09:58:02.033000+00:00,202275,web,117646,1,3,,1,3,42,1193,102792,T4,,4,150415
06c891bc93af0e0be46694c59a0225ba,60,Clothing,4,4,9,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",80498,1,No,Yes,No,No,No,Not VIP,2018-02-03 01:17:45.360000+00:00,396744,app,90763,1,3,,2,9,3,62,80517,T2,T2,3,151387
f364a1d9e81d39cf8b39ef670d193e86,4,Clothing,4,4,2,0,Jackets and blazers,39162,1,Yes,No,No,Yes,Yes,Not VIP,2018-01-08 09:19:25.423000+00:00,46763,web,43048,921,3,,2,2,14,34,39172,T4,,4,40500
fae30afa0073712435e3302fa439ad4c,5,Shoes,11,11,1,0,Footwear with outer soles of rubber or plastics,20617,1,No,No,No,Yes,Yes,Not VIP,2018-01-04 18:28:05.253000+00:00,20771,web,22128,1,3,,1,3,25,111,20624,T4,,3,18615
edcbd86707080c47bb9504dcbe4a4545,99,Clothing,4,4,2,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",81701,1,No,Yes,No,Yes,No,Not VIP,2018-01-04 21:57:47.780000+00:00,21790,,92229,1,3,,2,2,2,577,81721,T3,T4,4,19532
495367db68fe421dd4576f3af9d82ab0,11,Clothing,103,103,4,10.8991,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",20398,1,No,No,No,No,No,Not VIP,2018-02-02 12:01:37.396000+00:00,231808,web,21879,1,3,,2,2,35,1198,20405,T4,,3,169154
9198a3783bab07007cce86171f960b0a,43,Clothing,16,16,14,15.4853,"Trousers, overalls, shorts",903,1,No,No,No,Yes,No,Not VIP,2018-01-03 10:08:51.956000+00:00,401400,web,921,1,4,,2,2,27,251,905,,,3,103646
c9f89a4e78f4f96c8a4eb20b147f0adc,787,Clothing,1,1,14,5.0083,"Trousers, overalls, shorts",44104,1,No,Yes,No,Yes,No,Not VIP,2018-01-09 14:09:56.213000+00:00,69292,web,52592,924,1,,2,2,34,316,44116,T3,T4,4,57995
f98fdc6f5242f11ab51394b066434091,326,Shoes,1,1,1,5.0083,Other footwear with outer soles of leather,25446,1,No,Yes,No,Yes,Yes,VIP,2018-01-23 10:41:34.476000+00:00,173540,web,107203,1,1,,2,2,38,1165,25454,T2,T2,4,131792
1d7d8905b7839c051a69703690092c85,173,Bags,4,4,2,0,"Handbags, whether or not with shoulder strap, including those without handle",92700,1,Yes,Yes,No,No,Yes,Not VIP,2018-02-10 19:34:50.993000+00:00,277839,web,105308,1,3,,1,3,6,1214,92722,T4,,3,197514
fdc63a4181fbe709b48a2620fdd3ca5a,64,Teen Girl Clothing,1,1,2,0,Jackets and blazers,65242,1,Yes,Yes,No,No,No,VIP New,2018-01-14 06:28:08.826000+00:00,122113,,86168,1,1,,2,2,10,44,65259,VIP,VIP,4,27701
c5194e3607ca860e4118b1ef63533c95,5,Shoes,1,1,20,5.0083,,18275,1,Yes,Yes,No,Yes,No,VIP New,2018-01-07 10:00:30.433000+00:00,37400,,19528,1,1,,2,2,11,249,18281,T1,T1,3,32847
fafd0222ec961c58758bd12a04a630f6,161,Clothing,4,4,159,38.8403,,13814,1,No,No,No,Yes,No,Not VIP,2018-01-17 21:47:22.916000+00:00,142469,,14661,1,3,,2,2,3,1115,13821,T4,,4,110792
a848a95a20d0eae79105452030059abe,1118,Jewellery,16,16,8,5.0083,Other,124349,1,Yes,Yes,No,No,Yes,VIP New,2018-02-11 06:00:25.186000+00:00,279434,app,144518,1,4,,6,2,17,1168,124379,T3,,4,198521
7d5c1e07b75cc57085182507238b0bad,71,Baby Boy Clothing,41,41,28,5,"Babies' Sweaters, pullovers, sweatshirts, waistcoats (vests) and similar articles, except those imported as parts of sets",39857,1,No,Yes,No,Yes,No,Not VIP,2018-01-26 23:47:26.796000+00:00,195257,app,43834,1,4,,5,2,340,74,39867,T4,T4,3,145863
8e691a22951f4f306254833d0c8dfb2f,196,Bags,27,27,1,0,"Handbags, whether or not with shoulder strap, including those without handle",25961,1,No,No,No,Yes,No,Not VIP,2018-01-12 17:20:03.403000+00:00,383288,web,28133,924,3,,1,3,17,325,25969,,,3,259379
9da26ee46d5d48a8186964324832812f,19,Clothing,41,41,16,21.2546,Jackets and blazers,154551,1,No,Yes,No,Yes,Yes,VIP,2018-01-04 05:59:51.633000+00:00,17041,,181915,1,4,,2,2,47,17,154583,T1,T1,3,15403
ac802e0713613fdcbd543006820dff94,9,Shoes,12,12,20,0,N/D,53853,1,Yes,Yes,Yes,No,Yes,Not VIP,2018-01-09 14:58:30.656000+00:00,69988,,11878,1,4,,4,2,28,363,53865,VIP,VIP,6,5739
e113092598e66d24caa70fdfb05dcb73,170,Clothing,4,4,1,0,"Blouses, shirts and shirt-blouses",16919,1,No,No,No,Yes,Yes,Not VIP,2018-01-12 00:44:01.206000+00:00,100602,web,18045,921,3,,2,2,9,471,16926,T2,T2,3,81460
b9e1596ee2ffd515d1b90e232fd474ab,33,Clothing,5,5,1,0,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",14167,1,No,No,No,Yes,No,Not VIP,2018-01-03 14:47:12.303000+00:00,13079,web,15049,1,3,,2,2,9,200,14174,T3,T4,3,11919
4a827980f68f70a6bb07a646d39dd64b,509,Clothing,1,1,1,13.1424,"Coats: overcoats, raincoat, cape, cloaks and similar articles",33030,1,No,No,No,No,No,Not VIP,2018-01-13 10:48:27.593000+00:00,375444,web,36118,1,1,,2,2,19,15,33039,,,4,255422
40233563396f6508c47872052759b783,11,Clothing,40,40,4,5.8485," T-shirts, singlets and other vests",2150,1,Yes,Yes,Yes,No,No,Not VIP,2018-01-08 08:53:53.996000+00:00,46035,app,2212,921,4,,5,2,14,138,2153,VIP,VIP,3,39895
6fda9039115cce8e4ecac64ead398ddb,103,Clothing,11,11,1,0,"Trousers, overalls, shorts",65537,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-11 14:47:21.013000+00:00,95268,web,73305,924,3,,1,3,221,48,65554,T4,T4,3,77519
b98ae623445eae394c07b7964f7c1ede,158,Clothing,16,16,2,17.0858,Jackets and blazers,8836,1,No,Yes,No,Yes,No,Not VIP,2018-01-08 14:09:55.290000+00:00,53286,app,9300,921,4,,2,2,182,85,8841,T4,,3,45718
af7b512af31f4e151ece27a05fee2370,72,Clothing,46,46,1,5.008,"Blouses, shirts and shirt-blouses",41519,1,Yes,Yes,No,Yes,Yes,VIP,2018-01-08 11:46:07.400000+00:00,50131,web,45753,921,4,,2,2,18,459,41529,T2,T3,3,43198
4b9eceaf78ade4186bcb2edaea36987e,97,Shoes,5,5,4,0,Other footwear,26279,1,Yes,Yes,No,Yes,No,Not VIP,2018-02-01 19:17:12.296000+00:00,376845,web,28487,1,3,,2,2,38,39,26287,,,3,256148
8b3f8c76f691103d1d6ea34471bcf27e,12,Clothing,12,12,1,39.2339,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",31913,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-18 05:19:54.436000+00:00,144067,app,64240,1,4,,2,2,21,116,31922,T3,T4,3,111878
d4a62ad19ebc7320623724bef5d98323,572,Clothing,4,4,1,0,,98921,1,Yes,Yes,No,No,No,Not VIP,2018-02-06 15:05:41.290000+00:00,254277,web,135124,1,3,,1,3,27,2,98944,T4,,3,183058
6a7fb43bc9b72bd83e48398549015b2f,704,Shoes,1,1,8,0,Footwear with outer soles of rubber or plastics,9918,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-08 20:19:42.283000+00:00,377954,,10456,921,1,,6,2,322,614,9924,T4,T4,3,54056
3d77dc4b348e9ad7cf9da229fa0a9068,20,Clothing,5,5,1,0,"Pantyhose, tights",13269,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-14 13:21:09.096000+00:00,123297,app,14063,1,3,,2,2,17,95,13276,T2,T2,3,97362
7081530c3bff0db46e2a6e2604cb482d,22,Bags,7,7,1,0,"Handbags, whether or not with shoulder strap, including those without handle",61679,0,Yes,Yes,No,No,Yes,Not VIP,2018-01-11 20:19:43.960000+00:00,386098,web,68841,304,1,,2,2,17,15,61694,T2,T2,8,81110
25ac67d2df4ff24ece4745577b495d62,108,Clothing,5,5,1,0,"Blouses, shirts and shirt-blouses",119113,1,Yes,Yes,No,Yes,No,VIP,2018-01-09 22:29:14.876000+00:00,74887,app,137890,924,3,,2,2,44,11,119141,T1,T1,3,62278
c23249285ba8e54f69fa5552c4803583,12,Clothing,54,54,1,0,"Trousers, overalls, shorts",61043,1,No,No,No,Yes,No,VIP,2018-01-10 17:37:20.353000+00:00,85018,web,68096,924,3,,1,3,42,81,61057,T4,T4,3,69986
abfa8f17136237bc8445e45237e58a32,29,Clothing,45,45,26,0," T-shirts, singlets and other vests",110158,1,Yes,Yes,No,No,Yes,VIP,2018-02-06 09:26:04.666000+00:00,252597,app,126808,1,4,,2,2,14,26,110182,T1,T1,4,182045
b16ef8e9c5a920c3af7e48789dbfe0cf,33,Clothing,9,9,20,0,,67008,1,No,No,No,No,No,Not VIP,2018-01-26 20:21:05.156000+00:00,390418,web,74975,1,3,,1,3,3,106,67025,,,3,262976
7cd4b30bd655dc89b90a7f699dc42697,92,Shoes,2,2,1,32.2021,Footwear with outer soles of rubber or plastics,6188,1,No,No,No,No,No,Not VIP,2018-02-03 00:11:04.146000+00:00,373906,web,16386,1,1,,2,2,152,104,6192,T2,T2,1,149557
2ab2f828f9946c2e47357ef510f948a3,2,Clothing,11,11,1,0,"Trousers, overalls, shorts",6437,1,Yes,No,No,Yes,Yes,VIP,2018-01-31 19:30:03.583000+00:00,222495,app,6714,1,3,,1,3,29,132,6441,T1,T4,4,163420
a0a8cff7695aa1e10217bb2ac7a03353,14,Shoes,3,3,1,0,Footwear with outer soles of rubber or plastics,10594,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-11 03:49:40.536000+00:00,89787,web,11165,924,2,,3,2,23,366,10600,,,1,56979
acbbeadca7248c65975924cb473def45,5,Shoes,4,4,1,0,Other footwear,63126,1,No,No,No,No,Yes,Not VIP,2018-02-13 19:30:43.956000+00:00,388782,web,70518,5091,3,,1,3,31,247,63142,,,3,262160
22307f15a8b15b12ced31be0f7d09308,37,Clothing,1,1,21,20.2464,"Blouses, shirts and shirt-blouses",62355,1,Yes,Yes,No,No,Yes,VIP New,2018-01-28 19:53:04.543000+00:00,204908,app,69618,1,1,,5,2,114,36,62371,VIP,T1,3,12123
96e05e34e1a40578a1737d8fdc85ca34,322,Shoes,4,4,1,0,Other footwear with outer soles of leather,96023,1,No,No,No,Yes,No,Not VIP,2018-01-24 09:29:34.720000+00:00,179273,web,109336,1,3,,1,3,12,247,96046,T4,,4,135560
cb03f38035ee92c7e3458528569d34a0,105,Bags,5,5,1,0,"Handbags, whether or not with shoulder strap, including those without handle",26394,1,No,Yes,No,No,Yes,Not VIP,2018-01-16 16:30:56.113000+00:00,372751,web,26626,1,3,,2,2,17,85,26402,T4,T4,3,238900
6a9229c5a4f3c2a7f2ce15434b24e603,11,Clothing,19,19,12,0,,60290,1,No,Yes,No,Yes,No,Not VIP,2018-01-10 15:19:41.856000+00:00,83437,web,60829,924,4,,2,2,18,319,60304,T3,T4,3,68773
5b4b809ccb8ef1ce87e5601a052fc6eb,58,Clothing,9,9,1,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",61832,1,No,Yes,No,No,Yes,VIP,2018-01-10 20:37:48.816000+00:00,86761,web,69017,1,3,,2,9,18,186,61847,T1,T1,4,71343
29d7f379639e062a22d7951a94b81232,497,Clothing,1,1,9,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",86349,1,No,Yes,No,Yes,No,Not VIP,2018-02-11 00:21:42.083000+00:00,278700,app,97741,1,1,,5,2,14,1201,86371,T2,T2,3,198085
ccf8bab82c10cdf19f3cbd3ba0ca0672,185,Clothing,16,16,1,15.4853,Jackets and blazers,80309,1,No,No,No,No,No,Not VIP,2018-01-24 14:56:36.576000+00:00,404662,web,90528,1,4,,2,2,3,841,80328,T3,T4,3,269746
895daa408f494ad58006c47a30f51c1f,80,Clothing,56,56,11,17,Jackets and blazers,2884,1,Yes,No,No,Yes,No,Not VIP,2018-01-01 14:28:43.470000+00:00,2088,web,2971,1,4,,2,2,35,38,2887,T4,,3,2001
2dea229dca88601ba2d08f2e1e46947c,504,Clothing,4,4,1,0,N/D,32522,1,No,Yes,No,Yes,Yes,VIP,2018-01-08 07:57:36.826000+00:00,44191,web,35525,921,3,,5,3,14,335,32531,T1,T1,3,18808
352db565d6e1b3be02ae9b1c483c8f72,11,Clothing,3,3,4,0," T-shirts, singlets and other vests",12804,1,Yes,Yes,No,No,No,Not VIP,2018-02-06 12:31:57.663000+00:00,253333,app,32141,1,2,,2,2,8,85,12811,T4,T4,3,115733
315c391c1f685ee3b13b9f147dbea143,105,Bags,1,1,1,12.6688,"Handbags, whether or not with shoulder strap, including those without handle",57826,1,No,Yes,No,No,Yes,Not VIP,2018-02-12 21:20:01.500000+00:00,398478,web,64346,1,1,,2,2,17,1092,57839,T3,T3,4,215290
053a4ebe96baa5b51caf8aadfeee2adf,92,Clothing,25,25,1,0," T-shirts, singlets and other vests",122231,1,No,Yes,No,No,No,VIP,2018-02-10 11:18:40.156000+00:00,275927,,141841,1,3,,2,2,3,44,122260,T1,T2,3,6786
26326c27fd911fe0465d106453d1c654,80,Clothing,85,85,11,17," T-shirts, singlets and other vests",3760,1,No,Yes,No,Yes,Yes,VIP,2018-01-09 17:44:14.020000+00:00,72169,web,3883,924,3,,2,2,18,270,3764,T1,T1,3,60150
eb7e6c3cd80e5bf04ae8f662935ee8b0,81,Clothing,4,4,1,0,Dresses,149452,1,Yes,No,No,No,Yes,Not VIP,2018-02-13 12:53:01.190000+00:00,290079,web,175752,1,3,,1,3,42,1214,149485,,,2,205224
5aa7791f2863a2ee2cc6b77bd9dd2ca7,106,Clothing,17,17,2,24.3652,Skirts,74007,1,No,Yes,No,Yes,No,Not VIP,2018-01-13 06:03:57.090000+00:00,115857,,83066,924,4,,2,2,8,24,74025,T4,T4,3,28459
174443ac0eea9a04917f7e236370e976,1328,Bags,12,12,1,0,"Handbags, whether or not with shoulder strap, including those without handle",128615,1,Yes,Yes,No,No,No,Not VIP,2018-02-14 15:51:29.476000+00:00,295754,app,149826,1,4,,2,2,17,15,128645,T4,T4,3,208588
0eeca4b480c92d16ebda5459a745bf9f,46,Clothing,1,1,4,5.0083,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2629,1,Yes,Yes,No,No,No,VIP,2018-02-07 22:18:33.603000+00:00,392174,web,2706,1,1,,2,2,150,33,2632,T2,T2,4,106558
979173d983868ebd65ee530ee8177413,5,Shoes,1,1,1,5.0083,Footwear with outer soles of rubber or plastics,1277,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-08 19:42:21.560000+00:00,58795,web,1306,1,1,,2,2,23,197,1279,T4,,3,50027
b0e3ac855eb26f4d141e09effaf23881,198,Bags,3,3,1,0,Articles of a kind normally carried in the pocket or in the handbag,35186,1,No,No,No,No,No,Not VIP,2018-02-01 00:28:26.700000+00:00,389618,web,38553,1,2,,2,2,6,44,35195,,,3,262575
ea7e46e9cb72df37a570d54b673d260d,9,Homeware,1,1,1,0,N/D,13129,1,Yes,Yes,No,No,Yes,VIP New,2018-01-30 09:15:33.560000+00:00,213382,,13908,1,1,,2,2,17,190,13136,VIP,VIP,3,135106
38bcc6e12b00b39b10d0a95600b39bf8,390,Shoes,45,45,86,0,Other footwear with outer soles of leather,148329,1,Yes,Yes,Yes,No,No,Not VIP,2018-01-18 14:59:02.460000+00:00,146470,,174400,1,4,,2,2,5,302,148362,VIP,T1,3,113489
37007545a7abc397017002fc9a713ea2,17,Clothing,24,24,12,0," T-shirts, singlets and other vests",8080,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-02 21:10:29.126000+00:00,390811,web,8471,1,3,,1,3,14,11,8085,T4,T4,3,263185
8322473da7a1d0d1aeca05e95331aec8,936,Clothing,11,11,1,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",131961,1,No,Yes,No,Yes,No,Not VIP,2018-02-17 10:34:16.353000+00:00,308773,web,153944,1,3,,1,3,75,78,131991,T4,T4,3,198910
5b48505ee132fab1bbbd7a3511e50364,50,Clothing,6,6,20,0,,72537,1,No,No,No,No,No,Not VIP,2018-01-21 10:41:16.443000+00:00,161941,app,83223,1,4,,4,2,14,48,72555,T4,,3,123976
4c1ceff36da8f99a220814e0513078ec,2,Accessories,3,3,1,0,N/D,31230,1,Yes,Yes,No,No,No,Not VIP,2018-01-08 12:22:40.553000+00:00,50882,,10469,1,2,,2,2,6,189,31238,T2,T3,4,43796
7a4d7c7e61c53afbbe9ca81085db31cd,4,Clothing,63,63,20,0,N/D,27960,1,Yes,Yes,No,No,Yes,VIP New,2018-01-08 10:27:24.250000+00:00,48493,web,30382,921,3,,1,3,35,22,27968,T1,T2,3,41903
9916bfde4ebb16c3fa12c61554b9cbad,560,Shoes,4,4,26,0,Other footwear,143817,1,Yes,Yes,No,No,No,VIP New,2018-01-22 10:38:18.423000+00:00,167679,,168679,1,3,,2,2,549,1201,143849,VIP,VIP,6,6843
9db57e8783484814175b5c02ad1559c7,318,Shoes,12,12,29,28.7029,Other footwear,122277,1,Yes,Yes,No,Yes,No,Not VIP,2018-02-09 14:28:53.840000+00:00,271462,web,141895,1,4,,2,2,5,344,122306,T4,,3,193577
f3cc77a390d78b936556dd2810e2e865,53,Clothing,12,12,1,0," T-shirts, singlets and other vests",82262,1,No,No,No,No,No,Not VIP,2018-01-17 02:44:29.666000+00:00,137359,,92913,1,4,,2,2,2,79,82282,T4,T4,3,95031
e81ad9854f30055c9c396c386cf5bf81,406,Clothing,20,20,62,0,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",92598,1,Yes,Yes,No,No,No,Not VIP,2018-01-25 16:16:18.610000+00:00,382454,app,105179,1,3,,2,2,18,622,92620,T4,T4,3,258976
1ac6e3d8b1358e90543c5e35f4c1c425,656,Shoes,1,1,1,5.0083,N/D,153240,1,Yes,Yes,No,Yes,Yes,VIP New,2018-01-31 21:25:28.866000+00:00,223032,,180348,3943,1,,2,2,38,78,153273,T1,T1,6,19765
639c9a31df6cd6c9164d42ff45972f9c,106,Clothing,4,4,2,55.3882,Dresses,139080,1,No,Yes,No,No,Yes,VIP New,2018-02-05 18:16:47.246000+00:00,387118,web,162750,3943,3,,2,2,69,666,139110,T1,T1,3,34729
1947ed0f1b972628c428e806437e2993,126,Shoes,16,16,1,34.1055,Other footwear with outer soles of leather,75573,1,No,No,No,Yes,No,Not VIP,2018-01-26 14:35:19.086000+00:00,371433,web,173835,1,4,,2,2,241,9,75591,,,3,253375
cf026e9752b35df0ab3ef6c6f773f274,6,Jewellery,12,12,1,36.8937,"Of base metal, whether or not plated with precious metal",156743,1,Yes,No,No,No,No,Not VIP,2018-01-19 10:14:42.920000+00:00,404918,app,184618,1,4,,2,2,6,22,156776,,,3,269868
c6a7b00714a0e0339a1d91f981f143bd,337,Shoes,9,9,1,0,,131359,1,Yes,Yes,No,No,Yes,VIP New,2018-02-16 20:29:55.240000+00:00,306644,web,113475,1,3,,1,3,11,249,131389,VIP,VIP,4,78749
8da0c33f558b98cc5add9cb75fa243a1,65,Clothing,11,11,20,0,,105829,1,No,Yes,No,No,No,Not VIP,2018-01-30 06:47:08.420000+00:00,212854,web,121451,1,3,,1,3,29,1218,105851,T4,,3,157425
eb76370dc310e4cf08aa362593c451a1,326,Shoes,9,9,1,0,Footwear with outer soles of rubber or plastics,7685,1,No,Yes,No,Yes,No,Not VIP,2018-01-02 12:10:05.193000+00:00,6270,web,8060,1,3,,2,2,38,11,7690,T3,T4,4,5861
08f4d6c8bd47ff6e797433afbe91ae3b,1140,Clothing,9,9,14,0," T-shirts, singlets and other vests",11166,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-05 21:18:04.053000+00:00,28377,web,28374,1,3,,5,3,405,148,11171,T4,T4,3,25189
906cd8abc525b79be5988e5d1c1d6afe,337,Shoes,1,1,1,5.0083,Footwear with outer soles of rubber or plastics,6669,1,Yes,Yes,No,No,No,Not VIP,2018-01-30 02:30:04.030000+00:00,396197,web,181779,1,1,,2,2,5,286,6673,,,4,265788
4cebb98752aee612ac40d6982fe8956f,155,Clothing,4,4,20,0,,54405,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-08 09:16:53.596000+00:00,46707,web,60430,921,3,,1,3,43,75,54417,T4,T4,3,40455
019401c9e5c40519f653817413e4273b,1203,Bags,19,19,24,0,"Handbags, whether or not with shoulder strap, including those without handle",2264,1,Yes,Yes,Yes,No,Yes,Not VIP,2018-02-09 04:00:12.806000+00:00,268930,web,141101,1,4,,2,2,17,1100,2267,VIP,VIP,6,2247
befbe1ccbb7e39ce2434c497731172a6,14,Shoes,5,5,20,0,,6426,1,No,No,No,Yes,No,Not VIP,2018-01-04 21:19:52.080000+00:00,385207,web,5406,1,3,,2,2,158,39,6430,T4,T4,3,260323
a6fed219b4e99486338bfbbdb1b63fd1,189,Shoes,3,3,2,0,,79755,1,No,No,No,No,Yes,Not VIP,2018-01-22 04:53:47.150000+00:00,392461,web,17144,1,2,,2,2,121,249,79774,,,4,138144
c29c11c9e207eb4f142c53330a63837e,2,Homeware,4,4,1,0,Articles of a kind normally carried in the pocket or in the handbag,104679,1,No,Yes,No,No,Yes,VIP,2018-02-09 19:49:54.993000+00:00,273070,app,119998,1,3,,2,2,6,330,104701,T2,T2,4,179544
046544c8b683608cd6ecebabd8fa5a64,323,Bags,4,4,1,0,"Handbags, whether or not with shoulder strap, including those without handle",130400,1,Yes,Yes,No,Yes,No,Not VIP,2018-02-16 03:14:54.156000+00:00,302881,,151995,1,3,,2,2,17,86,130430,T3,T4,4,213015
662c7d376dcbb0c28848f679aee7fc8b,87,Accessories,4,4,2,0,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",317,1,No,No,No,No,No,Not VIP,2018-01-30 17:16:27.906000+00:00,215742,web,319,1,3,,2,2,1,211,318,T4,,3,159186
8c8eeb6a3eeed4ae5bcfbbc24601cd2e,36,Bags,19,19,1,0,"Handbags, whether or not with shoulder strap, including those without handle",91875,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-08 09:04:02.426000+00:00,385021,web,104297,921,4,,2,2,17,103,91897,,,3,260234
fd912a0d80d4bc677d6bbde64658342e,170,Bags,5,5,1,0,"Handbags, whether or not with shoulder strap, including those without handle",79757,1,No,No,No,No,No,Not VIP,2018-01-15 20:27:23.670000+00:00,130004,app,89863,1693,3,,2,2,17,607,79776,T4,,3,102203
637bbdb4bc7fbfb5227edb48246338b9,92,Accessories,25,25,1,0,"Other e.g. braces, suspenders, garters and similar articles",14577,1,Yes,Yes,No,No,No,VIP New,2018-01-10 17:30:06.090000+00:00,377784,web,78219,1,3,,1,7,74,91,14584,T2,T2,3,24170
c6aaa5b557fd584db37e55e8b77b03c6,314,Jewellery,9,9,2,0,"Of base metal, whether or not plated with precious metal",1401,1,No,No,No,No,Yes,Not VIP,2018-02-03 13:18:50.486000+00:00,237294,app,1431,1,3,,1,3,17,336,1403,T2,T2,3,172509
a538a36fa4770aee5b04fb7f50fade93,575,Shoes,9,9,1,0,Other footwear,121938,1,No,Yes,No,Yes,No,Not VIP,2018-01-08 09:36:14.743000+00:00,47242,web,141467,921,3,,2,2,25,30,121967,T4,T4,3,40900
3a637b9f6ea95958a2b6171a52309fab,40,Shoes,16,16,1,34.1055,Other footwear,35128,1,No,Yes,No,Yes,No,Not VIP,2018-01-08 13:14:46.413000+00:00,403030,app,38493,921,4,,2,2,5,360,35137,T4,T4,3,103617
bcffdc3d0dc34e21090d052d44e3eb2d,462,Teen Boy Clothing,29,29,6,0,"Trousers, overalls, shorts",121107,1,No,Yes,No,No,No,Not VIP,2018-01-04 20:55:26.746000+00:00,390927,web,180046,1,3,,4,2,303,203,121135,,,3,263240
b7e5f159cd3b274bd07479af40da44e4,2085,Clothing,1,1,36,5.0083,"Blouses, shirts and shirt-blouses",66446,1,Yes,Yes,Yes,No,No,Not VIP,2018-01-19 20:54:48.426000+00:00,400763,web,74337,1,1,,2,2,382,1110,66463,T1,T1,4,110835
f51ec0d54e0410317b428197451f638c,28,Clothing,9,9,1,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",113145,1,No,Yes,No,No,Yes,Not VIP,2018-02-07 21:16:47.253000+00:00,372674,app,130461,1,3,,1,3,3,238,113171,,,4,205654
9aafc5e20e7c8ca16489d6ebc10c90d2,211,Shoes,1,1,26,0,Footwear with outer soles of rubber or plastics,97491,1,No,Yes,No,No,No,Not VIP,2018-01-26 03:58:08.430000+00:00,190423,app,111182,1,1,,1,1,265,46,97514,T4,,3,142798
b776c4adde5b7c0440f6dcf91c7451b9,189,Clothing,19,19,20,0,,152114,1,No,Yes,No,No,No,Not VIP,2018-01-17 08:44:25.756000+00:00,387607,web,79652,1,4,,2,2,344,106,152147,T2,T2,3,87075
67e699f3b545044fe43dcd80aef186fd,11,Clothing,4,4,4,5.8485," T-shirts, singlets and other vests",79970,1,Yes,Yes,No,No,No,VIP New,2018-01-15 22:49:36.150000+00:00,130633,app,90118,1,3,,2,2,3,328,79989,T1,T1,3,14299
4403d02dc4578b6c96723d94f7a05224,87,Clothing,60,60,1,0," T-shirts, singlets and other vests",7855,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-10 21:07:43.400000+00:00,87079,,8236,924,3,,2,2,27,231,7860,T4,,3,71593
c1222fe2f8f793f8d0a360d97196da3c,20,Clothing,35,35,4,0," T-shirts, singlets and other vests",2677,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-08 14:57:06.880000+00:00,54323,app,2757,921,4,,2,2,19,143,2680,T4,T4,4,16506
fd3b344340a58257ea29e1f8b048adbe,28,Homeware,16,16,20,12.54,,117012,1,Yes,Yes,Yes,No,Yes,Not VIP,2018-02-17 23:43:16.186000+00:00,311605,web,135219,1,4,,4,2,17,20,117041,VIP,VIP,6,14752
